icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount,first,last
345685,1562225203,LEMD,1562232312,EIDW,IBS3792 ,6900,229,7584,215,1,4,2019-07-04T07:26:43Z,2019-07-04T09:25:12Z
4ca213,1562227833,EHAM,1562232156,EIDW,EIN603  ,4199,110,8233,261,0,4,2019-07-04T08:10:33Z,2019-07-04T09:22:36Z
4ca33c,1562228373,EGKK,1562232055,EIDW,RYR52YP ,2986,266,9324,322,1,4,2019-07-04T08:19:33Z,2019-07-04T09:20:55Z
4b1698,1562224905,LSZH,1562231991,EIDW,SWR42H  ,1435,73,7802,231,1,4,2019-07-04T07:21:45Z,2019-07-04T09:19:51Z
a77c11,1562206902,KORD,1562231844,EIDW,UAL152  ,3001,343,8190,261,1,4,2019-07-04T02:21:42Z,2019-07-04T09:17:24Z
ab80f4,1562205771,GA95,1562231693,EIDW,DAL176  ,9675,697,8325,269,7,4,2019-07-04T02:02:51Z,2019-07-04T09:14:53Z
4cacdf,1562221950,NA,1562231503,EIDW,RYR7379 ,NA,NA,9706,337,0,4,2019-07-04T06:32:30Z,2019-07-04T09:11:43Z
4cabb8,1562226937,LFOB,1562231238,EIDW,RYR3AC  ,9639,1704,8566,276,0,4,2019-07-04T07:55:37Z,2019-07-04T09:07:18Z
4d20d7,1562226573,LFPB,1562231091,EIDW,VJT840  ,1955,505,9106,307,3,4,2019-07-04T07:49:33Z,2019-07-04T09:04:51Z
495281,1562222885,LPPT,1562231004,EIDW,TAP1322 ,3966,427,6823,177,1,4,2019-07-04T06:48:05Z,2019-07-04T09:03:24Z
a081ca,1562206778,KIAD,1562230857,EIDW,UAL126  ,427,3,8310,276,2,4,2019-07-04T02:19:38Z,2019-07-04T09:00:57Z
4cab17,1562227668,EGNP,1562230645,EIDW,STK19L  ,890,115,9302,322,1,4,2019-07-04T08:07:48Z,2019-07-04T08:57:25Z
4ca294,1562227425,EGLL,1562230525,EIDW,EIN15M  ,954,17,8137,246,3,4,2019-07-04T08:03:45Z,2019-07-04T08:55:25Z
4ca80d,1562221806,LIRP,1562230349,EIDW,RYR20MD ,8051,1407,9621,330,0,4,2019-07-04T06:30:06Z,2019-07-04T08:52:29Z
4ca555,1562226813,EGLC,1562230275,EIDW,EIN2VE  ,1831,9,7944,177,1,4,2019-07-04T07:53:33Z,2019-07-04T08:51:15Z
4ba913,1562216081,NA,1562230135,EIDW,THY6UG  ,NA,NA,9388,314,0,4,2019-07-04T04:54:41Z,2019-07-04T08:48:55Z
4ca161,1562226944,EGPH,1562230026,EIDW,STK51ED ,96,64,7637,231,0,4,2019-07-04T07:55:44Z,2019-07-04T08:47:06Z
3c66b6,1562222551,EDDM,1562229688,EIDW,DLH5EC  ,1578,79,8185,253,0,4,2019-07-04T06:42:31Z,2019-07-04T08:41:28Z
4ca280,1562227680,EGCC,1562229319,EIDW,EIN2CJ  ,3378,43,7578,223,0,4,2019-07-04T08:08:00Z,2019-07-04T08:35:19Z
4076cd,1562226284,EGLL,1562229116,EIDW,BAW828Y ,737,12,8158,261,3,4,2019-07-04T07:44:44Z,2019-07-04T08:31:56Z
4ca74e,1562204457,KORD,1562228959,EIDW,EIN124  ,4526,511,7604,215,1,4,2019-07-04T01:40:57Z,2019-07-04T08:29:19Z
4ca2a7,1562225594,EGSS,1562228724,EIDW,RYR5CN  ,974,52,8252,253,1,4,2019-07-04T07:33:14Z,2019-07-04T08:25:24Z
501d18,1562218816,LDZA,1562228634,EIDW,CTN512  ,660,61,7722,215,1,4,2019-07-04T05:40:16Z,2019-07-04T08:23:54Z
4ca56e,1562219484,LZIB,1562228513,EIDW,RYR3QR  ,3510,385,9318,314,0,4,2019-07-04T05:51:24Z,2019-07-04T08:21:53Z
4ca6b2,1562225070,EGGD,1562228397,EIDW,STK81DR ,1047,21,7167,200,0,4,2019-07-04T07:24:30Z,2019-07-04T08:19:57Z
ab4bf7,1562206907,KJFK,1562228245,EIDW,DAL44   ,4888,437,7709,223,0,4,2019-07-04T02:21:47Z,2019-07-04T08:17:25Z
a2f591,1562206558,KPHL,1562227993,EIDW,AAL722  ,2036,95,7420,208,1,4,2019-07-04T02:15:58Z,2019-07-04T08:13:13Z
4ca6b1,1562225091,EGPF,1562227676,EIDW,STK21GL ,935,68,9281,314,0,4,2019-07-04T07:24:51Z,2019-07-04T08:07:56Z
4d21e3,1562220999,ENGM,1562227499,EIDW,MLH1362 ,6507,798,8579,276,0,4,2019-07-04T06:16:39Z,2019-07-04T08:04:59Z
4ca78d,1562224802,EGBB,1562227341,EIDW,RYR663  ,5434,395,9542,314,0,4,2019-07-04T07:20:02Z,2019-07-04T08:02:21Z
4ca623,1562225377,EGGP,1562227211,EIDW,RYR4AB  ,1578,36,9146,307,0,4,2019-07-04T07:29:37Z,2019-07-04T08:00:11Z
4cab72,1562224609,EGPH,1562227138,EIDW,RYR5ZX  ,6002,690,7619,215,0,4,2019-07-04T07:16:49Z,2019-07-04T07:58:58Z
4ca63a,1562224655,EGBB,1562226833,EIDW,EIN26M  ,3344,342,8156,246,0,4,2019-07-04T07:17:35Z,2019-07-04T07:53:53Z
4ca8e8,1562224423,EGGD,1562226710,EIDW,RYR6Y   ,1638,8,7668,215,0,4,2019-07-04T07:13:43Z,2019-07-04T07:51:50Z
4ca5f0,1562224556,EGCC,1562226348,EIDW,RYR5YZ  ,3701,89,8781,284,0,4,2019-07-04T07:15:56Z,2019-07-04T07:45:48Z
a0f4a2,1562206073,KBOS,1562226195,EIDW,DAL154  ,1724,260,7448,215,0,4,2019-07-04T02:07:53Z,2019-07-04T07:43:15Z
4caf89,1562224074,NA,1562226077,EIDW,STK41D  ,NA,NA,5635,109,0,4,2019-07-04T07:07:54Z,2019-07-04T07:41:17Z
4ca788,1562223250,EGLL,1562225922,EIDW,EIN151  ,1236,35,7448,200,2,4,2019-07-04T06:54:10Z,2019-07-04T07:38:42Z
4ca607,1562221955,EIKY,1562224759,EIDW,STK1K   ,13071,1063,9625,337,0,4,2019-07-04T06:32:35Z,2019-07-04T07:19:19Z
c04fd7,1562195273,CYVR,1562224496,EIDW,ACA862  ,2433,209,9383,307,0,4,2019-07-03T23:07:53Z,2019-07-04T07:14:56Z
4ca615,1562203776,KBOS,1562224365,EIDW,EIN13J  ,2584,321,8307,253,0,4,2019-07-04T01:29:36Z,2019-07-04T07:12:45Z
4cafc0,1562220943,EGMC,1562224217,EIDW,RYR52FD ,1282,68,8899,284,0,4,2019-07-04T06:15:43Z,2019-07-04T07:10:17Z
3c66ae,1562217496,EDDF,1562224070,EIDW,DLH1EN  ,3372,103,8260,246,2,4,2019-07-04T05:18:16Z,2019-07-04T07:07:50Z
345103,1562202549,KSWF,1562223935,EIDW,IBK1762 ,5260,566,7490,200,2,4,2019-07-04T01:09:09Z,2019-07-04T07:05:35Z
4ca86e,1562202171,KJFK,1562223800,EIDW,EIN10X  ,4995,483,7663,215,0,4,2019-07-04T01:02:51Z,2019-07-04T07:03:20Z
4caaf9,1562198680,KMSP,1562223638,EIDW,EIN88   ,3414,383,9235,314,3,4,2019-07-04T00:04:40Z,2019-07-04T07:00:38Z
4ca9c1,1562210872,LBSF,1562223432,EIDW,RYR60SG ,11202,1206,7610,215,1,4,2019-07-04T03:27:52Z,2019-07-04T06:57:12Z
4b17de,1562216973,LSGG,1562223298,EIDW,SWR48X  ,732,42,7410,208,1,4,2019-07-04T05:09:33Z,2019-07-04T06:54:58Z
4008b5,1562220130,EGLL,1562223125,EIDW,BAW84W  ,1513,28,9422,307,2,4,2019-07-04T06:02:10Z,2019-07-04T06:52:05Z
89612c,1562195691,NA,1562222967,EIDW,ETD72E  ,NA,NA,9657,330,0,4,2019-07-03T23:14:51Z,2019-07-04T06:49:27Z
4ca216,1562219677,EGLL,1562222395,EIDW,EIN14Y  ,1570,96,8238,246,2,4,2019-07-04T05:54:37Z,2019-07-04T06:39:55Z
4ca9cc,1562219085,EGSS,1562222234,EIDW,RYR7FU  ,1973,7,9560,330,1,4,2019-07-04T05:44:45Z,2019-07-04T06:37:14Z
4ca6fe,1562218997,EGGW,1562221815,EIDW,RYR9KR  ,1392,68,8324,261,0,4,2019-07-04T05:43:17Z,2019-07-04T06:30:15Z
4ca302,1562218669,EGNX,1562221399,EIDW,FR535   ,382,108,8577,276,0,4,2019-07-04T05:37:49Z,2019-07-04T06:23:19Z
4ca71a,1562203233,NA,1562221157,EIDW,IBK1841 ,NA,NA,8915,291,0,4,2019-07-04T01:20:33Z,2019-07-04T06:19:17Z
a2fcff,1562196233,KCLT,1562220920,EIDW,AAL724  ,9508,495,8304,253,0,4,2019-07-03T23:23:53Z,2019-07-04T06:15:20Z
4ca764,1562218546,EGNP,1562220630,EIDW,RYR153  ,1507,313,9367,307,1,4,2019-07-04T05:35:46Z,2019-07-04T06:10:30Z
4ca61e,1562214297,EDDF,1562220410,EIDW,RYR57TH ,1187,95,9115,299,1,4,2019-07-04T04:24:57Z,2019-07-04T06:06:50Z
06a0b4,1562194458,OTHH,1562220117,EIDW,QTR2XB  ,1555,149,8190,238,1,4,2019-07-03T22:54:18Z,2019-07-04T06:01:57Z
a0a522,1562198270,KEWR,1562219218,EIDW,UAL23   ,3813,322,8863,284,1,4,2019-07-03T23:57:50Z,2019-07-04T05:46:58Z
780abb,1562175933,VHHH,1562218739,EIDW,CPA301  ,1047,67,9631,330,0,4,2019-07-03T17:45:33Z,2019-07-04T05:38:59Z
a026a5,1562213703,EGSS,1562216335,EIDW,FDX5202 ,804,45,7598,215,1,4,2019-07-04T04:15:03Z,2019-07-04T04:58:55Z
4ca842,1562190149,KORD,1562214614,EIDW,EIN122  ,5437,572,8350,246,0,4,2019-07-03T21:42:29Z,2019-07-04T04:30:14Z
3c5423,1562212154,EGNX,1562214433,EIDW,BCS2882 ,762,116,8327,253,0,4,2019-07-04T03:49:14Z,2019-07-04T04:27:13Z
4ca139,1562191873,CYYZ,1562213812,EIDW,EIN1MN  ,2034,108,8878,291,0,4,2019-07-03T22:11:13Z,2019-07-04T04:16:52Z
4caafb,1562191128,KPHL,1562213088,EIDW,EIN11K  ,2591,179,5620,124,3,4,2019-07-03T21:58:48Z,2019-07-04T04:04:48Z
4caafa,1562192103,NA,1562212550,EIDW,EIN13R  ,NA,NA,9087,299,0,4,2019-07-03T22:15:03Z,2019-07-04T03:55:50Z
4cc514,1562207810,EBLG,1562212409,EIDW,TAY029V ,548,126,7212,269,0,4,2019-07-04T02:36:50Z,2019-07-04T03:53:29Z
040033,1562197932,NA,1562212268,EIDW,ETH502  ,NA,NA,9046,291,0,4,2019-07-03T23:52:12Z,2019-07-04T03:51:08Z
4caf91,1562189355,KIAD,1562212073,EIDW,EIN118  ,2311,186,9129,291,2,4,2019-07-03T21:29:15Z,2019-07-04T03:47:53Z
4ca782,1562190085,KLDJ,1562211882,EIDW,EIN1TC  ,2900,671,8130,238,1,4,2019-07-03T21:41:25Z,2019-07-04T03:44:42Z
040065,1562197438,NA,1562211747,EIDW,ETH500  ,NA,NA,7684,215,0,4,2019-07-03T23:43:58Z,2019-07-04T03:42:27Z
78157d,1562189516,NA,1562211585,EIDW,CHH751  ,NA,NA,9240,299,0,4,2019-07-03T21:31:56Z,2019-07-04T03:39:45Z
4ca614,1562191430,KBOS,1562211359,EIDW,EIN1AW  ,6437,618,7604,208,0,4,2019-07-03T22:03:50Z,2019-07-04T03:35:59Z
a34291,1562206394,EDDK,1562211146,EIDW,UPS248  ,629,53,9093,299,1,4,2019-07-04T02:13:14Z,2019-07-04T03:32:26Z
4ca5c7,1562189390,KJFK,1562210866,EIDW,EIN104  ,6072,559,7610,208,0,4,2019-07-03T21:29:50Z,2019-07-04T03:27:46Z
c0404e,1562190507,LCPH,1562207357,EIDW,TOM74C  ,10084,856,8158,238,0,4,2019-07-03T21:48:27Z,2019-07-04T02:29:17Z
4ca63a,1562193941,NA,1562205610,EIDW,EIN445  ,NA,NA,7422,192,0,4,2019-07-03T22:45:41Z,2019-07-04T02:00:10Z
4ca293,1562194925,LEMG,1562203554,EIDW,EIN58R  ,3502,433,8179,238,0,4,2019-07-03T23:02:05Z,2019-07-04T01:25:54Z
424b1f,1562182256,KBLM,1562202895,EIDW,MYGIG   ,1314,121,9302,307,3,4,2019-07-03T19:30:56Z,2019-07-04T01:14:55Z
4ca2ca,1562194000,LEAL,1562202530,EIDW,EIN5HL  ,3530,413,7683,208,0,4,2019-07-03T22:46:40Z,2019-07-04T01:08:50Z
4ca294,1562187023,NA,1562200456,EIDW,EIN377  ,NA,NA,8362,238,0,4,2019-07-03T20:50:23Z,2019-07-04T00:34:16Z
4ca836,1562192963,LEBL,1562200195,EIDW,EIN56V  ,13007,1390,9109,284,0,4,2019-07-03T22:29:23Z,2019-07-04T00:29:55Z
4ca837,1562191637,NA,1562198916,EIDW,EIN73J  ,NA,NA,8205,253,0,4,2019-07-03T22:07:17Z,2019-07-04T00:08:36Z
4ca212,1562191208,NA,1562198378,EIDW,EIN547  ,NA,NA,8216,246,0,4,2019-07-03T22:00:08Z,2019-07-03T23:59:38Z
4ca117,1562165987,EIDW,1562197635,EIDW,EIN38JC ,1763,48,9927,337,1,4,2019-07-03T14:59:47Z,2019-07-03T23:47:15Z
4ca9eb,1562189653,LPPT,1562197411,EIDW,RYR8HZ  ,3779,312,9616,307,1,4,2019-07-03T21:34:13Z,2019-07-03T23:43:31Z
4ca847,1562187572,NA,1562197196,EIDW,RYR8BB  ,NA,NA,16178,672,0,2,2019-07-03T20:59:32Z,2019-07-03T23:39:56Z
c06738,1562181526,LGRP,1562197167,EIDW,TOM9BW  ,769,40,9356,299,1,4,2019-07-03T19:18:46Z,2019-07-03T23:39:27Z
4ca15d,1562189535,LPPT,1562197002,EIDW,EIN4PK  ,3606,350,9282,299,1,4,2019-07-03T21:32:15Z,2019-07-03T23:36:42Z
4ca770,1562187758,NA,1562196857,EIDW,EIN7RE  ,NA,NA,9711,330,0,4,2019-07-03T21:02:38Z,2019-07-03T23:34:17Z
4ca4ec,1562192079,LFRS,1562196548,EIDW,RYR9DX  ,14201,1732,10156,345,0,4,2019-07-03T22:14:39Z,2019-07-03T23:29:08Z
4cacac,1562187031,NA,1562196371,EIDW,RYR48LL ,NA,NA,9616,314,0,4,2019-07-03T20:50:31Z,2019-07-03T23:26:11Z
4ca8bd,1562193700,NA,1562196249,EIDW,EIN76HJ ,NA,NA,10180,360,0,4,2019-07-03T22:41:40Z,2019-07-03T23:24:09Z
4ca97e,1562181911,NA,1562196142,EIDW,RYR23DU ,NA,NA,9626,314,0,4,2019-07-03T19:25:11Z,2019-07-03T23:22:22Z
4ca13d,1562187816,LIMC,1562194871,EIDW,EIN4VM  ,1041,139,8148,246,2,4,2019-07-03T21:03:36Z,2019-07-03T23:01:11Z
4ca979,1562181938,LROP,1562194704,EIDW,RYR2SJ  ,1898,94,9190,291,1,4,2019-07-03T19:25:38Z,2019-07-03T22:58:24Z
4ca5f0,1562186828,NA,1562194617,EIDW,RYR20MD ,NA,NA,10088,337,0,4,2019-07-03T20:47:08Z,2019-07-03T22:56:57Z
4ca7be,1562186685,NA,1562194403,EIDW,RYR89HR ,NA,NA,10588,368,0,4,2019-07-03T20:44:45Z,2019-07-03T22:53:23Z
4cabb8,1562185862,LEMP,1562194296,EIDW,RYR7095 ,1717,736,10353,352,0,4,2019-07-03T20:31:02Z,2019-07-03T22:51:36Z
4ca2a7,1562186910,LIME,1562194192,EIDW,RYR4845 ,4808,561,10217,345,1,4,2019-07-03T20:48:30Z,2019-07-03T22:49:52Z
4ca810,1562186778,NA,1562194056,EIDW,RYR174D ,NA,NA,10008,330,0,4,2019-07-03T20:46:18Z,2019-07-03T22:47:36Z
4cab72,1562184125,LHBP,1562193885,EIDW,RYR25NF ,1229,59,10012,337,0,4,2019-07-03T20:02:05Z,2019-07-03T22:44:45Z
4ca1ff,1562186875,LIMC,1562193783,EIDW,RYR14QY ,445,43,9746,322,2,4,2019-07-03T20:47:55Z,2019-07-03T22:43:03Z
4ca0fe,1562185356,LPFR,1562193591,EIDW,EIN497  ,3847,503,8905,276,0,4,2019-07-03T20:22:36Z,2019-07-03T22:39:51Z
4ca97b,1562184120,NA,1562193393,EIDW,RYR9YR  ,NA,NA,10263,345,0,4,2019-07-03T20:02:00Z,2019-07-03T22:36:33Z
4ca8e8,1562183407,EVRA,1562193223,EIDW,RYR6AD  ,1730,141,9939,337,1,4,2019-07-03T19:50:07Z,2019-07-03T22:33:43Z
4ca80b,1562185741,NA,1562193108,EIDW,RYR9176 ,NA,NA,10274,345,0,4,2019-07-03T20:29:01Z,2019-07-03T22:31:48Z
3c6486,1562185391,EDDM,1562192764,EIDW,DLH3RF  ,913,72,8986,276,0,4,2019-07-03T20:23:11Z,2019-07-03T22:26:04Z
4ca2cb,1562183523,LIRF,1562192640,EIDW,EIN40W  ,704,270,8770,261,0,4,2019-07-03T19:52:03Z,2019-07-03T22:24:00Z
4ca1c3,1562190481,EGPH,1562192518,EIDW,RYR42EB ,6499,697,9521,307,0,4,2019-07-03T21:48:01Z,2019-07-03T22:21:58Z
4ca6d2,1562189251,EGKK,1562192280,EIDW,RYR104K ,1737,174,9652,314,1,4,2019-07-03T21:27:31Z,2019-07-03T22:18:00Z
4cafa6,1562187879,EHAM,1562192176,EIDW,KLM25Q  ,1569,118,9845,330,0,4,2019-07-03T21:04:39Z,2019-07-03T22:16:16Z
4ca0d1,1562183317,LEMG,1562192062,EIDW,EIN70V  ,3220,364,9820,330,0,4,2019-07-03T19:48:37Z,2019-07-03T22:14:22Z
4ca9d3,1562188969,EGSS,1562191838,EIDW,RYR96JL ,1321,52,8566,253,1,4,2019-07-03T21:22:49Z,2019-07-03T22:10:38Z
4ca65e,1562182808,NA,1562191640,EIDW,RYR9HH  ,NA,NA,9955,330,0,4,2019-07-03T19:40:08Z,2019-07-03T22:07:20Z
4ca33c,1562183371,EPGD,1562191455,EIDW,RYR2AK  ,729,42,10149,337,0,4,2019-07-03T19:49:31Z,2019-07-03T22:04:15Z
4ca79b,1562182591,LPFR,1562191371,EIDW,RYR2KD  ,4330,541,8127,231,0,4,2019-07-03T19:36:31Z,2019-07-03T22:02:51Z
4ca281,1562187098,EBBR,1562191276,EIDW,EIN63K  ,2120,63,8571,261,2,4,2019-07-03T20:51:38Z,2019-07-03T22:01:16Z
4ca859,1562189491,EGCC,1562191152,EIDW,RYR7M   ,1327,2,9992,330,0,4,2019-07-03T21:31:31Z,2019-07-03T21:59:12Z
4690fa,1562177266,LGAV,1562191070,EIDW,AEE3DW  ,1114,12,8560,246,0,4,2019-07-03T18:07:46Z,2019-07-03T21:57:50Z
4ca6c4,1562184355,EDDT,1562190967,EIDW,EIN33L  ,854,46,8174,238,0,4,2019-07-03T20:05:55Z,2019-07-03T21:56:07Z
4ca893,1562183521,NA,1562190845,EIDW,RYR29CU ,NA,NA,10137,337,0,4,2019-07-03T19:52:01Z,2019-07-03T21:54:05Z
4ca6a5,1562186690,LFOB,1562190727,EIDW,RYR48NR ,7343,1315,9803,330,0,4,2019-07-03T20:44:50Z,2019-07-03T21:52:07Z
4ca213,1562186240,LFPG,1562190570,EIDW,EIN529  ,1490,48,9307,291,2,4,2019-07-03T20:37:20Z,2019-07-03T21:49:30Z
4cabb9,1562181062,LIRA,1562190458,EIDW,RYR75YE ,182,15,9883,330,0,4,2019-07-03T19:11:02Z,2019-07-03T21:47:38Z
4ca4f7,1562182599,NA,1562190333,EIDW,RYR37QL ,NA,NA,8816,269,0,4,2019-07-03T19:36:39Z,2019-07-03T21:45:33Z
4ca92d,1562187341,EGKK,1562190242,EIDW,EIN24K  ,1371,121,8626,261,1,4,2019-07-03T20:55:41Z,2019-07-03T21:44:02Z
4ca93b,1562188167,EGPF,1562190095,EIDW,RYR7UT  ,1609,75,9372,299,0,4,2019-07-03T21:09:27Z,2019-07-03T21:41:35Z
4ca78d,1562185995,EHAM,1562189963,EIDW,RYR5GW  ,1831,110,10408,352,0,4,2019-07-03T20:33:15Z,2019-07-03T21:39:23Z
4ca555,1562187525,EGBB,1562189541,EIDW,EIN27G  ,1471,22,9075,284,0,4,2019-07-03T20:58:45Z,2019-07-03T21:32:21Z
4ca676,1562186311,EGSS,1562189277,EIDW,RYR293  ,1456,45,9600,314,1,4,2019-07-03T20:38:31Z,2019-07-03T21:27:57Z
4ca623,1562186816,EGGD,1562189077,EIDW,RYR6BD  ,1412,23,10222,345,0,4,2019-07-03T20:46:56Z,2019-07-03T21:24:37Z
4ca280,1562186102,EGLL,1562188912,EIDW,EIN183  ,785,2,9120,284,3,4,2019-07-03T20:35:02Z,2019-07-03T21:21:52Z
3c6488,1562182577,EDDF,1562188809,EIDW,DLH982  ,1129,72,8258,238,1,4,2019-07-03T19:36:17Z,2019-07-03T21:20:09Z
4ca27f,1562184090,EHAM,1562188683,EIDW,EIN611  ,1623,110,9114,284,0,4,2019-07-03T20:01:30Z,2019-07-03T21:18:03Z
3cd726,1562183643,EBCI,1562188572,EIDW,AYY116  ,3593,338,9294,307,2,4,2019-07-03T19:54:03Z,2019-07-03T21:16:12Z
4ca292,1562186545,EGCC,1562188422,EIDW,EIN213  ,1153,9,8911,261,0,4,2019-07-03T20:42:25Z,2019-07-03T21:13:42Z
4061e7,1562185007,EGLC,1562188293,EIDW,CFE71E  ,833,5,9893,322,1,4,2019-07-03T20:16:47Z,2019-07-03T21:11:33Z
4ca4ef,1562180730,LEMD,1562188145,EIDW,RYR7TD  ,658,46,9945,330,1,4,2019-07-03T19:05:30Z,2019-07-03T21:09:05Z
4cab17,1562184180,EGNP,1562187285,EIDW,STK3395 ,876,6,5270,93,1,4,2019-07-03T20:03:00Z,2019-07-03T20:54:45Z
4ca5c8,1562180522,EDDF,1562187106,EIDW,EIN65T  ,2131,72,7415,208,1,4,2019-07-03T19:02:02Z,2019-07-03T20:51:46Z
4ca640,1562183790,EGKK,1562186983,EIDW,EIN245  ,1849,205,3320,12,1,4,2019-07-03T19:56:30Z,2019-07-03T20:49:43Z
3946e3,1562182067,LFPG,1562186827,EIDW,AFR94HE ,1506,55,3035,35,2,4,2019-07-03T19:27:47Z,2019-07-03T20:47:07Z
4ca935,1562181571,EDDL,1562186728,EIDW,EIN69Y  ,849,37,2991,35,0,4,2019-07-03T19:19:31Z,2019-07-03T20:45:28Z
4d20e7,1562183737,EGLF,1562186625,EIDW,VJT474  ,107,95,3315,12,2,4,2019-07-03T19:55:37Z,2019-07-03T20:43:45Z
4249da,1562172726,UUEE,1562186467,EIDW,AFL2590 ,3888,656,2061,81,0,4,2019-07-03T16:52:06Z,2019-07-03T20:41:07Z
4ca644,1562183075,EGGW,1562186205,EIDW,RYR1GF  ,166,106,2132,81,0,4,2019-07-03T19:44:35Z,2019-07-03T20:36:45Z
4ca215,1562182981,EGLL,1562185644,EIDW,EIN179  ,675,55,3111,28,3,4,2019-07-03T19:43:01Z,2019-07-03T20:27:24Z
4ca8e9,1562182982,EGNP,1562185285,EIDW,RYR26   ,854,237,2976,35,1,4,2019-07-03T19:43:02Z,2019-07-03T20:21:25Z
4ca540,1562182622,EGBB,1562185040,EIDW,RYR4UB  ,4824,372,2939,35,0,4,2019-07-03T19:37:02Z,2019-07-03T20:17:20Z
4cafb4,1562181691,EGMC,1562184889,EIDW,RYR4LY  ,939,15,2067,89,0,4,2019-07-03T19:21:31Z,2019-07-03T20:14:49Z
4ca5be,1562181180,EGLC,1562184724,EIDW,EIN291  ,1204,1,3281,5,1,4,2019-07-03T19:13:00Z,2019-07-03T20:12:04Z
4ca67b,1562174714,LIPE,1562183818,EIDW,RYR7RC  ,3955,610,2976,35,0,4,2019-07-03T17:25:14Z,2019-07-03T19:56:58Z
4caad7,1562180076,EGPH,1562183140,EIDW,STK59ED ,10062,751,3671,10,0,4,2019-07-03T18:54:36Z,2019-07-03T19:45:40Z
4ca53d,1562178655,EGKK,1562182527,EIDW,RYR11DE ,2365,281,2794,43,1,4,2019-07-03T18:30:55Z,2019-07-03T19:35:27Z
4ca4f1,1562172820,LZIB,1562182030,EIDW,RYR3QR  ,2973,446,2541,50,0,4,2019-07-03T16:53:40Z,2019-07-03T19:27:10Z
4ca911,1562179927,EGGP,1562181891,EIDW,RYR3NL  ,1147,6,1952,89,0,4,2019-07-03T18:52:07Z,2019-07-03T19:24:51Z
4caad9,1562178160,EGGD,1562181645,EIDW,STK43BZ ,2153,214,2505,58,0,4,2019-07-03T18:22:40Z,2019-07-03T19:20:45Z
89631c,1562152939,OMDB,1562181462,EIDW,UAE163  ,732,125,2991,35,0,4,2019-07-03T11:22:19Z,2019-07-03T19:17:42Z
4ca216,1562178294,EGLL,1562181294,EIDW,EIN1YG  ,931,40,2503,58,3,4,2019-07-03T18:24:54Z,2019-07-03T19:14:54Z
a36a10,1562179440,EINN,1562181154,EIDW,UPS249  ,3939,694,2072,73,0,4,2019-07-03T18:44:00Z,2019-07-03T19:12:34Z
4caa5e,1562178421,EGBB,1562180935,EIDW,RYR667  ,4190,349,2896,43,0,4,2019-07-03T18:27:01Z,2019-07-03T19:08:55Z
43e8b1,1562179253,EINN,1562180804,EIDW,MCELT   ,13430,1738,3229,20,0,4,2019-07-03T18:40:53Z,2019-07-03T19:06:44Z
4ca1c3,1562172870,NA,1562180594,EIDW,RYR85YC ,NA,NA,2140,81,0,4,2019-07-03T16:54:30Z,2019-07-03T19:03:14Z
4787b2,1562174025,ENGM,1562180420,EIDW,NAX2NU  ,8943,1072,2005,96,0,4,2019-07-03T17:13:45Z,2019-07-03T19:00:20Z
4ca9d3,1562175943,EGSS,1562179663,EIDW,RYR8614 ,992,22,2245,73,1,4,2019-07-03T17:45:43Z,2019-07-03T18:47:43Z
4ca93b,1562171468,EDDB,1562179314,EIDW,RYR26SN ,539,63,2082,81,0,4,2019-07-03T16:31:08Z,2019-07-03T18:41:54Z
4cc514,1562171894,BIKF,1562179167,EIDW,BBD6809 ,1506,69,3591,81,0,4,2019-07-03T16:38:14Z,2019-07-03T18:39:27Z
4ca947,1562175412,EGLL,1562179003,EIDW,EIN17R  ,985,48,3341,20,3,4,2019-07-03T17:36:52Z,2019-07-03T18:36:43Z
4ca623,1562173663,EHAM,1562178861,EIDW,RYR96NU ,4211,110,1976,89,0,4,2019-07-03T17:07:43Z,2019-07-03T18:34:21Z
4ca555,1562174700,EGLC,1562178719,EIDW,EIN2TA  ,1456,47,1379,66,1,4,2019-07-03T17:25:00Z,2019-07-03T18:31:59Z
4ca8e5,1562175434,NA,1562178559,EIDW,RYR707E ,NA,NA,2067,81,0,4,2019-07-03T17:37:14Z,2019-07-03T18:29:19Z
4ca6d2,1562174240,EGKK,1562178409,EIDW,RYR858Z ,2508,227,2277,73,1,4,2019-07-03T17:17:20Z,2019-07-03T18:26:49Z
4ca910,1562169571,NA,1562178253,EIDW,RYR77VM ,NA,NA,2057,81,0,4,2019-07-03T15:59:31Z,2019-07-03T18:24:13Z
4ca24f,1562170131,NA,1562178086,EIDW,RYR8QG  ,NA,NA,4463,48,0,4,2019-07-03T16:08:51Z,2019-07-03T18:21:26Z
4ca65f,1562170671,EKCH,1562177969,EIDW,SAS2537 ,3020,5,2514,50,0,4,2019-07-03T16:17:51Z,2019-07-03T18:19:29Z
4ca37c,1562172663,EBBR,1562177814,EIDW,RYR38XR ,2577,40,3070,35,2,4,2019-07-03T16:51:03Z,2019-07-03T18:16:54Z
4ca292,1562169185,LKPR,1562177681,EIDW,EIN64W  ,6971,572,1998,89,3,4,2019-07-03T15:53:05Z,2019-07-03T18:14:41Z
